event_id,timestamp,date,category,channel,user_id,amount
e0019468,2024-02-04T22:24:11,2024-02-04,signup,api,u0065,0.0
e0019374,2024-02-04T22:29:21,2024-02-04,purchase,api,u0250,80.21
e0019452,2024-02-04T22:32:53,2024-02-04,purchase,api,u0279,62.0
e0019209,2024-02-04T22:38:20,2024-02-04,purchase,api,u0003,89.96
e0019263,2024-02-04T22:41:31,2024-02-04,signup,web,u0102,0.0
e0019338,2024-02-04T22:42:50,2024-02-04,refund,mobile,u0243,-58.75
e0019304,2024-02-04T22:43:36,2024-02-04,signup,mobile,u0468,0.0
e0019503,2024-02-04T22:44:13,2024-02-04,support_ticket,web,u0218,0.0
e0019298,2024-02-04T22:46:31,2024-02-04,purchase,web,u0304,68.76
e0019429,2024-02-04T22:47:13,2024-02-04,purchase,partner,u0077,63.27
e0019282,2024-02-04T22:53:32,2024-02-04,purchase,api,u0274,61.91
e0019554,2024-02-04T22:53:37,2024-02-04,purchase,api,u0340,37.89
e0019392,2024-02-04T22:54:40,2024-02-04,support_ticket,partner,u0360,0.0
e0019399,2024-02-04T22:56:15,2024-02-04,signup,web,u0487,0.0
e0019372,2024-02-04T22:56:57,2024-02-04,purchase,api,u0310,35.78
e0019363,2024-02-04T22:59:14,2024-02-04,support_ticket,partner,u0279,0.0
e0019489,2024-02-04T23:01:14,2024-02-04,support_ticket,mobile,u0188,0.0
e0019478,2024-02-04T23:04:53,2024-02-04,refund,partner,u0031,-18.07
e0019471,2024-02-04T23:05:09,2024-02-04,purchase,mobile,u0041,16.67
e0019292,2024-02-04T23:06:57,2024-02-04,purchase,partner,u0494,92.95
e0019436,2024-02-04T23:07:29,2024-02-04,purchase,partner,u0269,47.44
e0019420,2024-02-04T23:09:28,2024-02-04,support_ticket,mobile,u0344,0.0
e0019512,2024-02-04T23:21:08,2024-02-04,support_ticket,web,u0314,0.0
e0019342,2024-02-04T23:23:57,2024-02-04,signup,mobile,u0019,0.0
e0019199,2024-02-04T23:25:08,2024-02-04,signup,api,u0392,0.0
e0019488,2024-02-04T23:28:08,2024-02-04,support_ticket,web,u0393,0.0
e0019358,2024-02-04T23:29:30,2024-02-04,purchase,mobile,u0049,71.95
e0019522,2024-02-04T23:32:35,2024-02-04,signup,mobile,u0161,0.0
e0019389,2024-02-04T23:36:00,2024-02-04,signup,partner,u0487,0.0
e0019247,2024-02-04T23:36:53,2024-02-04,support_ticket,partner,u0241,0.0
e0019482,2024-02-04T23:39:00,2024-02-04,support_ticket,web,u0148,0.0
e0019550,2024-02-04T23:41:29,2024-02-04,purchase,mobile,u0225,74.92
e0019383,2024-02-04T23:41:38,2024-02-04,purchase,web,u0130,81.94
e0019313,2024-02-04T23:45:14,2024-02-04,support_ticket,web,u0442,0.0
e0019498,2024-02-04T23:51:32,2024-02-04,purchase,mobile,u0251,17.71
e0019339,2024-02-04T23:56:37,2024-02-04,support_ticket,api,u0263,0.0
e0019882,2024-02-05T00:01:30,2024-02-05,support_ticket,web,u0033,0.0
e0019950,2024-02-05T00:06:16,2024-02-05,purchase,api,u0225,85.59
e0019568,2024-02-05T00:10:22,2024-02-05,support_ticket,partner,u0178,0.0
e0020020,2024-02-05T00:14:48,2024-02-05,purchase,mobile,u0430,60.18
e0019606,2024-02-05T00:15:49,2024-02-05,support_ticket,partner,u0036,0.0
e0020057,2024-02-05T00:18:12,2024-02-05,purchase,api,u0296,28.01
e0019783,2024-02-05T00:20:25,2024-02-05,purchase,mobile,u0093,17.73
e0020082,2024-02-05T00:24:50,2024-02-05,purchase,api,u0283,58.98
e0020001,2024-02-05T00:29:11,2024-02-05,purchase,api,u0430,67.94
e0019588,2024-02-05T00:29:38,2024-02-05,purchase,partner,u0063,67.54
e0019917,2024-02-05T00:32:59,2024-02-05,purchase,mobile,u0411,97.1
e0019581,2024-02-05T00:34:21,2024-02-05,support_ticket,web,u0002,0.0
e0020106,2024-02-05T00:34:41,2024-02-05,support_ticket,api,u0268,0.0
e0019812,2024-02-05T00:34:44,2024-02-05,purchase,partner,u0005,81.03
e0019958,2024-02-05T00:35:36,2024-02-05,purchase,api,u0411,77.86
e0019790,2024-02-05T00:36:28,2024-02-05,signup,web,u0243,0.0
e0020049,2024-02-05T00:37:24,2024-02-05,purchase,partner,u0436,86.85
e0019984,2024-02-05T00:43:16,2024-02-05,support_ticket,mobile,u0153,0.0
e0019731,2024-02-05T00:44:19,2024-02-05,signup,web,u0233,0.0
e0019614,2024-02-05T00:45:41,2024-02-05,support_ticket,partner,u0456,0.0
e0019717,2024-02-05T00:47:30,2024-02-05,support_ticket,partner,u0181,0.0
e0019922,2024-02-05T00:48:09,2024-02-05,support_ticket,partner,u0145,0.0
e0019924,2024-02-05T00:52:19,2024-02-05,purchase,mobile,u0378,86.75
e0019980,2024-02-05T00:53:25,2024-02-05,support_ticket,api,u0151,0.0
e0019597,2024-02-05T00:58:38,2024-02-05,purchase,api,u0152,64.97
e0019730,2024-02-05T01:03:38,2024-02-05,purchase,partner,u0282,92.32
e0019955,2024-02-05T01:04:36,2024-02-05,purchase,web,u0384,35.71
e0019977,2024-02-05T01:10:39,2024-02-05,purchase,mobile,u0366,33.27
e0019865,2024-02-05T01:10:50,2024-02-05,signup,api,u0145,0.0
e0019716,2024-02-05T01:11:28,2024-02-05,support_ticket,web,u0175,0.0
e0019694,2024-02-05T01:11:57,2024-02-05,refund,api,u0199,-11.92
e0019772,2024-02-05T01:12:10,2024-02-05,support_ticket,web,u0117,0.0
e0019642,2024-02-05T01:12:43,2024-02-05,signup,mobile,u0081,0.0
e0020067,2024-02-05T01:15:36,2024-02-05,support_ticket,partner,u0174,0.0
e0019575,2024-02-05T01:17:22,2024-02-05,purchase,partner,u0033,60.62
e0019649,2024-02-05T01:19:11,2024-02-05,signup,web,u0292,0.0
e0019878,2024-02-05T01:21:01,2024-02-05,signup,mobile,u0285,0.0
e0020030,2024-02-05T01:25:57,2024-02-05,purchase,partner,u0058,62.71
e0019624,2024-02-05T01:28:22,2024-02-05,purchase,partner,u0215,33.92
e0019637,2024-02-05T01:34:17,2024-02-05,support_ticket,partner,u0052,0.0
e0019707,2024-02-05T01:39:12,2024-02-05,purchase,mobile,u0484,63.79
e0019941,2024-02-05T01:43:30,2024-02-05,purchase,api,u0189,29.62
e0019973,2024-02-05T01:43:55,2024-02-05,signup,mobile,u0458,0.0
e0020144,2024-02-05T01:57:13,2024-02-05,support_ticket,web,u0429,0.0
e0020010,2024-02-05T02:00:03,2024-02-05,purchase,partner,u0216,30.52
e0020112,2024-02-05T02:00:54,2024-02-05,support_ticket,web,u0178,0.0
e0019987,2024-02-05T02:05:53,2024-02-05,purchase,web,u0085,18.17
e0019928,2024-02-05T02:07:58,2024-02-05,signup,mobile,u0107,0.0
e0019640,2024-02-05T02:08:31,2024-02-05,signup,web,u0387,0.0
e0019859,2024-02-05T02:09:19,2024-02-05,signup,mobile,u0358,0.0
e0020150,2024-02-05T02:13:04,2024-02-05,support_ticket,mobile,u0494,0.0
e0019910,2024-02-05T02:13:24,2024-02-05,purchase,mobile,u0115,46.46
e0020081,2024-02-05T02:14:41,2024-02-05,purchase,api,u0477,46.72
e0019868,2024-02-05T02:18:56,2024-02-05,refund,web,u0015,-37.02
e0019678,2024-02-05T02:20:44,2024-02-05,purchase,web,u0075,64.38
e0019946,2024-02-05T02:22:27,2024-02-05,signup,partner,u0372,0.0
e0020079,2024-02-05T02:23:56,2024-02-05,purchase,web,u0361,76.2
e0019975,2024-02-05T02:25:35,2024-02-05,support_ticket,web,u0449,0.0
e0019729,2024-02-05T02:26:22,2024-02-05,purchase,web,u0494,48.05
e0019572,2024-02-05T02:26:31,2024-02-05,purchase,partner,u0355,32.07
e0019898,2024-02-05T02:26:37,2024-02-05,purchase,mobile,u0086,82.85
e0020135,2024-02-05T02:27:15,2024-02-05,support_ticket,mobile,u0005,0.0
e0020012,2024-02-05T02:31:12,2024-02-05,support_ticket,web,u0109,0.0
e0020078,2024-02-05T02:36:43,2024-02-05,purchase,mobile,u0234,83.61
e0019794,2024-02-05T02:41:29,2024-02-05,signup,web,u0477,0.0
e0019705,2024-02-05T02:43:15,2024-02-05,purchase,mobile,u0075,78.31
e0019925,2024-02-05T02:54:13,2024-02-05,purchase,partner,u0287,37.23
e0019953,2024-02-05T02:54:45,2024-02-05,purchase,api,u0394,79.15
e0019658,2024-02-05T02:54:53,2024-02-05,purchase,web,u0472,33.93
e0019673,2024-02-05T02:55:19,2024-02-05,signup,api,u0266,0.0
e0020029,2024-02-05T02:55:40,2024-02-05,signup,partner,u0329,0.0
e0019970,2024-02-05T02:57:40,2024-02-05,purchase,web,u0057,28.18
e0019815,2024-02-05T03:00:03,2024-02-05,support_ticket,web,u0206,0.0
e0019765,2024-02-05T03:00:39,2024-02-05,support_ticket,web,u0189,0.0
e0019571,2024-02-05T03:01:39,2024-02-05,support_ticket,mobile,u0363,0.0
e0019911,2024-02-05T03:03:02,2024-02-05,purchase,partner,u0446,34.19
e0020005,2024-02-05T03:03:45,2024-02-05,support_ticket,web,u0084,0.0
e0019741,2024-02-05T03:04:21,2024-02-05,signup,web,u0234,0.0
e0019768,2024-02-05T03:10:12,2024-02-05,signup,api,u0071,0.0
e0019954,2024-02-05T03:10:56,2024-02-05,purchase,mobile,u0246,81.36
e0019939,2024-02-05T03:14:14,2024-02-05,support_ticket,partner,u0472,0.0
e0019853,2024-02-05T03:16:19,2024-02-05,support_ticket,api,u0022,0.0
e0019798,2024-02-05T03:17:55,2024-02-05,purchase,web,u0336,21.34
e0020050,2024-02-05T03:18:03,2024-02-05,purchase,partner,u0351,34.69
e0020143,2024-02-05T03:19:17,2024-02-05,signup,mobile,u0220,0.0
e0019691,2024-02-05T03:24:03,2024-02-05,purchase,api,u0330,46.37
e0019808,2024-02-05T03:28:30,2024-02-05,purchase,mobile,u0345,93.47
e0019638,2024-02-05T03:29:21,2024-02-05,purchase,partner,u0254,26.75
e0019802,2024-02-05T03:29:26,2024-02-05,purchase,partner,u0273,47.87
e0019712,2024-02-05T03:31:36,2024-02-05,signup,api,u0153,0.0
e0019996,2024-02-05T03:31:56,2024-02-05,purchase,mobile,u0387,59.98
e0019582,2024-02-05T03:36:00,2024-02-05,purchase,mobile,u0403,62.2
e0019698,2024-02-05T03:36:31,2024-02-05,support_ticket,api,u0269,0.0
e0020092,2024-02-05T03:44:32,2024-02-05,refund,partner,u0136,-24.03
e0019567,2024-02-05T03:48:12,2024-02-05,refund,partner,u0488,-55.89
e0019620,2024-02-05T03:48:20,2024-02-05,purchase,mobile,u0418,41.02
e0019610,2024-02-05T03:52:38,2024-02-05,support_ticket,partner,u0100,0.0
e0019982,2024-02-05T03:54:36,2024-02-05,signup,mobile,u0354,0.0
e0019873,2024-02-05T03:57:13,2024-02-05,support_ticket,partner,u0150,0.0
e0019880,2024-02-05T04:01:54,2024-02-05,purchase,api,u0286,56.75
e0019646,2024-02-05T04:10:35,2024-02-05,support_ticket,mobile,u0236,0.0
e0019937,2024-02-05T04:14:43,2024-02-05,signup,web,u0448,0.0
e0019796,2024-02-05T04:22:08,2024-02-05,support_ticket,web,u0090,0.0
e0019801,2024-02-05T04:22:38,2024-02-05,signup,web,u0048,0.0
e0019641,2024-02-05T04:22:43,2024-02-05,purchase,mobile,u0292,89.74
e0019821,2024-02-05T04:24:21,2024-02-05,refund,web,u0166,-24.5
e0020066,2024-02-05T04:24:48,2024-02-05,purchase,web,u0392,22.9
e0019890,2024-02-05T04:30:38,2024-02-05,purchase,api,u0167,26.43
e0020058,2024-02-05T04:32:03,2024-02-05,support_ticket,mobile,u0136,0.0
e0019857,2024-02-05T04:32:36,2024-02-05,signup,api,u0378,0.0
e0019940,2024-02-05T04:38:37,2024-02-05,signup,api,u0076,0.0
e0019748,2024-02-05T04:39:19,2024-02-05,purchase,api,u0018,60.22
e0019969,2024-02-05T04:41:02,2024-02-05,support_ticket,partner,u0354,0.0
e0019844,2024-02-05T04:41:22,2024-02-05,support_ticket,mobile,u0310,0.0
e0019632,2024-02-05T04:41:53,2024-02-05,purchase,partner,u0213,64.33
e0020099,2024-02-05T04:43:13,2024-02-05,signup,api,u0130,0.0
e0020122,2024-02-05T04:44:30,2024-02-05,purchase,mobile,u0273,55.11
e0019586,2024-02-05T04:46:28,2024-02-05,signup,partner,u0064,0.0
e0019876,2024-02-05T04:55:08,2024-02-05,support_ticket,partner,u0015,0.0
e0019762,2024-02-05T05:01:41,2024-02-05,signup,partner,u0214,0.0
e0019831,2024-02-05T05:03:48,2024-02-05,signup,partner,u0200,0.0
e0020019,2024-02-05T05:07:27,2024-02-05,refund,api,u0297,-30.74
e0020039,2024-02-05T05:08:09,2024-02-05,purchase,partner,u0416,65.89
e0020121,2024-02-05T05:09:38,2024-02-05,purchase,mobile,u0235,57.93
e0019601,2024-02-05T05:11:03,2024-02-05,support_ticket,web,u0418,0.0
e0019847,2024-02-05T05:14:01,2024-02-05,support_ticket,mobile,u0053,0.0
e0019758,2024-02-05T05:15:53,2024-02-05,support_ticket,partner,u0020,0.0
e0019721,2024-02-05T05:17:09,2024-02-05,support_ticket,partner,u0437,0.0
e0020142,2024-02-05T05:21:35,2024-02-05,purchase,web,u0409,35.09
e0020093,2024-02-05T05:22:22,2024-02-05,purchase,partner,u0355,69.82
e0019744,2024-02-05T05:22:23,2024-02-05,support_ticket,mobile,u0168,0.0
e0019792,2024-02-05T05:25:53,2024-02-05,purchase,mobile,u0450,47.75
e0019743,2024-02-05T05:26:45,2024-02-05,support_ticket,api,u0255,0.0
e0020068,2024-02-05T05:29:09,2024-02-05,purchase,mobile,u0062,39.68
e0019923,2024-02-05T05:30:14,2024-02-05,purchase,api,u0241,64.1
e0019702,2024-02-05T05:36:21,2024-02-05,support_ticket,mobile,u0093,0.0
e0020139,2024-02-05T05:40:46,2024-02-05,support_ticket,api,u0380,0.0
e0020133,2024-02-05T05:43:12,2024-02-05,signup,web,u0098,0.0
e0019997,2024-02-05T05:43:38,2024-02-05,purchase,web,u0298,40.63
e0019770,2024-02-05T05:45:19,2024-02-05,purchase,web,u0372,44.78
e0020043,2024-02-05T05:45:59,2024-02-05,signup,partner,u0298,0.0
e0020137,2024-02-05T05:46:10,2024-02-05,purchase,mobile,u0470,71.13
e0019703,2024-02-05T05:48:24,2024-02-05,support_ticket,partner,u0473,0.0
e0019895,2024-02-05T05:49:22,2024-02-05,purchase,web,u0126,95.78
e0020120,2024-02-05T05:49:45,2024-02-05,purchase,partner,u0158,83.27
e0019598,2024-02-05T05:52:01,2024-02-05,signup,mobile,u0272,0.0
e0019829,2024-02-05T05:52:10,2024-02-05,signup,mobile,u0022,0.0
e0019657,2024-02-05T05:52:18,2024-02-05,purchase,web,u0298,43.84
e0019967,2024-02-05T05:54:22,2024-02-05,support_ticket,api,u0067,0.0
e0019596,2024-02-05T05:59:59,2024-02-05,signup,mobile,u0159,0.0
e0020024,2024-02-05T06:04:37,2024-02-05,support_ticket,api,u0150,0.0
e0020085,2024-02-05T06:07:41,2024-02-05,support_ticket,api,u0227,0.0
e0019634,2024-02-05T06:08:47,2024-02-05,purchase,partner,u0070,88.08
e0019912,2024-02-05T06:11:47,2024-02-05,purchase,partner,u0176,81.99
e0019957,2024-02-05T06:19:04,2024-02-05,purchase,web,u0175,86.8
e0019791,2024-02-05T06:19:20,2024-02-05,purchase,api,u0256,37.53
e0019862,2024-02-05T06:21:12,2024-02-05,purchase,mobile,u0284,59.62
e0019695,2024-02-05T06:25:23,2024-02-05,refund,api,u0495,-55.54
e0019874,2024-02-05T06:25:24,2024-02-05,signup,web,u0176,0.0
e0020017,2024-02-05T06:26:42,2024-02-05,purchase,api,u0392,30.35
e0019566,2024-02-05T06:28:12,2024-02-05,purchase,partner,u0096,83.81
e0020038,2024-02-05T06:38:04,2024-02-05,support_ticket,web,u0462,0.0
e0020124,2024-02-05T06:43:32,2024-02-05,purchase,api,u0473,45.85
e0019699,2024-02-05T06:45:24,2024-02-05,purchase,mobile,u0223,92.8
e0019902,2024-02-05T06:45:24,2024-02-05,signup,web,u0464,0.0
e0020007,2024-02-05T06:47:22,2024-02-05,purchase,api,u0499,87.4
e0020048,2024-02-05T06:47:25,2024-02-05,purchase,web,u0359,58.39
e0019623,2024-02-05T06:47:34,2024-02-05,signup,api,u0148,0.0
e0019574,2024-02-05T06:50:01,2024-02-05,purchase,web,u0248,83.58
e0020035,2024-02-05T06:51:51,2024-02-05,purchase,partner,u0050,55.43
e0020130,2024-02-05T06:52:33,2024-02-05,purchase,web,u0335,67.98
e0020131,2024-02-05T06:53:24,2024-02-05,purchase,web,u0410,89.3
e0019991,2024-02-05T06:58:03,2024-02-05,purchase,api,u0066,84.23
e0019690,2024-02-05T06:58:12,2024-02-05,purchase,api,u0457,34.27
e0019807,2024-02-05T07:02:24,2024-02-05,purchase,mobile,u0474,49.07
e0019604,2024-02-05T07:04:22,2024-02-05,purchase,partner,u0433,68.81
e0019951,2024-02-05T07:05:45,2024-02-05,purchase,web,u0444,26.75
e0019771,2024-02-05T07:07:50,2024-02-05,purchase,web,u0170,37.8
e0019840,2024-02-05T07:07:54,2024-02-05,support_ticket,mobile,u0239,0.0
e0019820,2024-02-05T07:11:11,2024-02-05,purchase,api,u0109,60.44
e0019645,2024-02-05T07:12:59,2024-02-05,purchase,web,u0184,56.88
e0019773,2024-02-05T07:14:39,2024-02-05,purchase,mobile,u0156,93.84
e0020103,2024-02-05T07:18:26,2024-02-05,support_ticket,api,u0218,0.0
e0019983,2024-02-05T07:20:40,2024-02-05,purchase,web,u0425,53.78
e0019706,2024-02-05T07:20:48,2024-02-05,support_ticket,web,u0132,0.0
e0019747,2024-02-05T07:21:29,2024-02-05,support_ticket,partner,u0024,0.0
e0019576,2024-02-05T07:23:44,2024-02-05,signup,api,u0084,0.0
e0020025,2024-02-05T07:37:01,2024-02-05,support_ticket,web,u0066,0.0
e0019666,2024-02-05T07:38:31,2024-02-05,purchase,mobile,u0456,21.86
e0020031,2024-02-05T07:38:59,2024-02-05,signup,api,u0204,0.0
e0020016,2024-02-05T07:39:28,2024-02-05,refund,partner,u0089,-14.13
e0019724,2024-02-05T07:44:57,2024-02-05,purchase,api,u0203,69.31
e0020107,2024-02-05T07:51:49,2024-02-05,support_ticket,partner,u0477,0.0
e0019720,2024-02-05T07:55:13,2024-02-05,purchase,api,u0037,29.94
e0019888,2024-02-05T07:59:11,2024-02-05,signup,api,u0095,0.0
e0020054,2024-02-05T08:05:16,2024-02-05,purchase,partner,u0317,87.7
e0019830,2024-02-05T08:05:26,2024-02-05,purchase,api,u0262,23.43
e0019883,2024-02-05T08:05:30,2024-02-05,signup,web,u0014,0.0
e0019778,2024-02-05T08:07:46,2024-02-05,support_ticket,mobile,u0296,0.0
e0019569,2024-02-05T08:09:43,2024-02-05,purchase,web,u0404,51.21
e0019870,2024-02-05T08:19:35,2024-02-05,purchase,partner,u0122,48.71
e0019746,2024-02-05T08:21:24,2024-02-05,purchase,api,u0163,33.97
e0019839,2024-02-05T08:22:07,2024-02-05,purchase,web,u0037,57.77
e0019589,2024-02-05T08:22:14,2024-02-05,signup,api,u0269,0.0
e0020114,2024-02-05T08:26:50,2024-02-05,support_ticket,api,u0426,0.0
e0020134,2024-02-05T08:27:20,2024-02-05,purchase,web,u0229,93.3
e0019843,2024-02-05T08:30:53,2024-02-05,support_ticket,api,u0327,0.0
e0019619,2024-02-05T08:33:30,2024-02-05,purchase,mobile,u0434,30.16
e0019872,2024-02-05T08:33:30,2024-02-05,purchase,web,u0288,91.8
e0019974,2024-02-05T08:33:51,2024-02-05,purchase,api,u0301,81.12
e0019664,2024-02-05T08:36:46,2024-02-05,purchase,web,u0147,28.09
e0019918,2024-02-05T08:38:11,2024-02-05,signup,mobile,u0325,0.0
e0019809,2024-02-05T08:40:48,2024-02-05,signup,partner,u0263,0.0
e0020090,2024-02-05T08:41:23,2024-02-05,purchase,mobile,u0058,32.59
e0019822,2024-02-05T08:45:10,2024-02-05,signup,web,u0121,0.0
e0019827,2024-02-05T08:48:21,2024-02-05,signup,partner,u0341,0.0
e0020032,2024-02-05T08:49:00,2024-02-05,purchase,mobile,u0185,55.74
e0019585,2024-02-05T08:49:56,2024-02-05,signup,mobile,u0059,0.0
e0019616,2024-02-05T08:50:13,2024-02-05,refund,web,u0218,-40.47
e0019612,2024-02-05T08:50:31,2024-02-05,signup,mobile,u0141,0.0
e0019832,2024-02-05T08:52:58,2024-02-05,support_ticket,api,u0207,0.0
e0019930,2024-02-05T08:54:35,2024-02-05,signup,api,u0171,0.0
e0020118,2024-02-05T08:56:29,2024-02-05,purchase,web,u0298,67.17
e0020041,2024-02-05T08:57:27,2024-02-05,signup,web,u0217,0.0
e0019593,2024-02-05T08:57:59,2024-02-05,signup,web,u0189,0.0
e0019670,2024-02-05T08:58:51,2024-02-05,purchase,partner,u0374,53.88
e0019605,2024-02-05T08:59:00,2024-02-05,support_ticket,api,u0353,0.0
e0020009,2024-02-05T09:03:57,2024-02-05,support_ticket,mobile,u0259,0.0
e0019852,2024-02-05T09:04:29,2024-02-05,purchase,mobile,u0323,66.7
e0019735,2024-02-05T09:08:41,2024-02-05,signup,mobile,u0057,0.0
e0020000,2024-02-05T09:10:17,2024-02-05,refund,web,u0284,-31.28
e0019825,2024-02-05T09:14:45,2024-02-05,signup,web,u0005,0.0
e0020117,2024-02-05T09:15:31,2024-02-05,support_ticket,api,u0321,0.0
e0019964,2024-02-05T09:15:33,2024-02-05,support_ticket,mobile,u0202,0.0
e0019921,2024-02-05T09:22:38,2024-02-05,purchase,web,u0359,33.17
e0020076,2024-02-05T09:23:01,2024-02-05,purchase,mobile,u0439,56.46
e0019727,2024-02-05T09:23:30,2024-02-05,purchase,web,u0284,19.49
e0020003,2024-02-05T09:26:16,2024-02-05,purchase,partner,u0323,17.46
e0019979,2024-02-05T09:27:09,2024-02-05,purchase,partner,u0439,66.54
e0019850,2024-02-05T09:28:21,2024-02-05,refund,web,u0061,-38.26
e0019671,2024-02-05T09:30:26,2024-02-05,purchase,web,u0127,33.06
e0019627,2024-02-05T09:31:41,2024-02-05,signup,partner,u0171,0.0
e0019800,2024-02-05T09:32:13,2024-02-05,signup,api,u0433,0.0
e0019590,2024-02-05T09:32:50,2024-02-05,purchase,web,u0045,52.41
e0020094,2024-02-05T09:34:03,2024-02-05,support_ticket,partner,u0325,0.0
e0019685,2024-02-05T09:35:38,2024-02-05,purchase,web,u0433,77.19
e0020096,2024-02-05T09:37:06,2024-02-05,purchase,api,u0193,30.43
e0019780,2024-02-05T09:41:04,2024-02-05,refund,api,u0286,-16.8
e0019570,2024-02-05T09:43:45,2024-02-05,signup,partner,u0144,0.0
e0019669,2024-02-05T09:45:32,2024-02-05,purchase,api,u0002,92.49
e0020151,2024-02-05T09:47:46,2024-02-05,purchase,mobile,u0345,50.66
e0020123,2024-02-05T09:49:13,2024-02-05,signup,web,u0272,0.0
e0019959,2024-02-05T09:50:06,2024-02-05,purchase,mobile,u0104,81.58
e0019709,2024-02-05T09:51:20,2024-02-05,purchase,api,u0249,80.29
e0020004,2024-02-05T09:54:38,2024-02-05,signup,api,u0329,0.0
e0019726,2024-02-05T09:57:42,2024-02-05,purchase,api,u0337,19.69
e0020045,2024-02-05T09:58:13,2024-02-05,support_ticket,web,u0394,0.0
e0019600,2024-02-05T09:58:22,2024-02-05,support_ticket,partner,u0419,0.0
e0020153,2024-02-05T10:01:40,2024-02-05,signup,api,u0086,0.0
e0020026,2024-02-05T10:02:50,2024-02-05,purchase,partner,u0087,24.45
e0020059,2024-02-05T10:05:32,2024-02-05,purchase,mobile,u0302,94.35
e0019651,2024-02-05T10:07:17,2024-02-05,purchase,api,u0205,72.2
e0020074,2024-02-05T10:08:11,2024-02-05,purchase,web,u0060,31.28
e0019952,2024-02-05T10:08:45,2024-02-05,purchase,web,u0173,45.34
e0020018,2024-02-05T10:08:49,2024-02-05,signup,api,u0387,0.0
e0019828,2024-02-05T10:15:20,2024-02-05,support_ticket,mobile,u0257,0.0
e0019863,2024-02-05T10:18:06,2024-02-05,support_ticket,mobile,u0062,0.0
e0019615,2024-02-05T10:19:18,2024-02-05,support_ticket,web,u0038,0.0
e0019704,2024-02-05T10:22:28,2024-02-05,signup,mobile,u0237,0.0
e0019811,2024-02-05T10:33:56,2024-02-05,purchase,api,u0002,26.91
e0019680,2024-02-05T10:35:39,2024-02-05,support_ticket,api,u0111,0.0
e0019613,2024-02-05T10:37:42,2024-02-05,support_ticket,partner,u0415,0.0
e0019656,2024-02-05T10:38:25,2024-02-05,support_ticket,web,u0500,0.0
e0020145,2024-02-05T10:42:52,2024-02-05,signup,mobile,u0216,0.0
e0019559,2024-02-05T10:42:57,2024-02-05,purchase,web,u0140,65.41
e0020051,2024-02-05T10:50:30,2024-02-05,support_ticket,partner,u0497,0.0
e0019587,2024-02-05T10:50:45,2024-02-05,support_ticket,mobile,u0039,0.0
e0019564,2024-02-05T10:52:20,2024-02-05,purchase,mobile,u0113,75.41
e0020015,2024-02-05T10:52:46,2024-02-05,purchase,mobile,u0485,48.25
e0019719,2024-02-05T10:53:33,2024-02-05,support_ticket,mobile,u0225,0.0
e0020040,2024-02-05T10:53:57,2024-02-05,purchase,mobile,u0462,44.1
e0019618,2024-02-05T10:57:20,2024-02-05,signup,partner,u0389,0.0
e0020086,2024-02-05T11:01:57,2024-02-05,purchase,web,u0051,33.58
e0020128,2024-02-05T11:08:30,2024-02-05,support_ticket,partner,u0376,0.0
e0019723,2024-02-05T11:09:19,2024-02-05,support_ticket,web,u0283,0.0
e0020089,2024-02-05T11:10:36,2024-02-05,purchase,api,u0485,37.61
e0019906,2024-02-05T11:15:34,2024-02-05,signup,api,u0124,0.0
e0019836,2024-02-05T11:16:36,2024-02-05,refund,partner,u0326,-32.7
e0019838,2024-02-05T11:17:07,2024-02-05,refund,partner,u0191,-27.01
e0019713,2024-02-05T11:17:28,2024-02-05,signup,api,u0237,0.0
e0019992,2024-02-05T11:21:13,2024-02-05,support_ticket,mobile,u0319,0.0
e0019968,2024-02-05T11:21:56,2024-02-05,refund,web,u0482,-34.52
e0019776,2024-02-05T11:24:12,2024-02-05,support_ticket,web,u0064,0.0
e0020097,2024-02-05T11:29:11,2024-02-05,purchase,web,u0282,18.54
e0019650,2024-02-05T11:31:22,2024-02-05,purchase,web,u0101,60.19
e0020087,2024-02-05T11:32:54,2024-02-05,purchase,partner,u0048,25.51
e0019810,2024-02-05T11:41:47,2024-02-05,purchase,api,u0108,93.16
e0019881,2024-02-05T11:50:18,2024-02-05,purchase,mobile,u0199,67.01
e0019692,2024-02-05T11:55:03,2024-02-05,support_ticket,web,u0201,0.0
e0019625,2024-02-05T12:01:07,2024-02-05,purchase,api,u0051,81.24
e0020088,2024-02-05T12:02:48,2024-02-05,signup,partner,u0316,0.0
e0020119,2024-02-05T12:08:23,2024-02-05,purchase,mobile,u0272,54.07
e0019993,2024-02-05T12:09:45,2024-02-05,purchase,partner,u0202,59.75
e0019733,2024-02-05T12:11:02,2024-02-05,purchase,api,u0274,21.93
e0020113,2024-02-05T12:12:47,2024-02-05,purchase,partner,u0121,41.09
e0019728,2024-02-05T12:15:44,2024-02-05,support_ticket,mobile,u0273,0.0
e0019622,2024-02-05T12:23:50,2024-02-05,purchase,web,u0259,36.63
e0019947,2024-02-05T12:25:11,2024-02-05,purchase,mobile,u0099,86.42
e0019786,2024-02-05T12:30:36,2024-02-05,purchase,api,u0244,68.2
e0019797,2024-02-05T12:30:54,2024-02-05,purchase,partner,u0041,29.05
e0019603,2024-02-05T12:32:45,2024-02-05,purchase,partner,u0254,58.74
e0019945,2024-02-05T12:33:25,2024-02-05,purchase,api,u0041,77.75
e0019824,2024-02-05T12:35:00,2024-02-05,support_ticket,api,u0071,0.0
